EVALUATEE_ID,EVALUATOR_ID,COMPETENCY_NAME,SCORE,ANSWER_TIME,RELATION_NAME
F10000021,F10000008,影響力の行使,2,10.286,同僚
F10000044,F10000008,影響力の行使,5,10.286,同僚
F10000051,F10000008,影響力の行使,5,10.286,同僚
F10000044,F10000008,影響力の行使,5,12.33,同僚
F10000021,F10000008,影響力の行使,3,12.33,同僚
F10000051,F10000008,影響力の行使,5,12.33,同僚
F10000044,F10000008,影響力の行使,5,7.854,同僚
F10000021,F10000008,影響力の行使,3,7.854,同僚
F10000051,F10000008,影響力の行使,5,7.854,同僚
F10000044,F10000008,情熱・宣教力,5,11.378,同僚
F10000051,F10000008,情熱・宣教力,5,11.378,同僚
F10000021,F10000008,情熱・宣教力,3,11.378,同僚
F10000021,F10000008,情熱・宣教力,5,5.771,同僚
F10000051,F10000008,情熱・宣教力,5,5.771,同僚
F10000044,F10000008,情熱・宣教力,5,5.771,同僚
F10000051,F10000008,情熱・宣教力,5,6.758,同僚
F10000021,F10000008,情熱・宣教力,5,6.758,同僚
F10000044,F10000008,情熱・宣教力,5,6.758,同僚
F10000044,F10000008,組織への働きかけ,5,6.195,同僚
F10000051,F10000008,組織への働きかけ,5,6.195,同僚
F10000021,F10000008,組織への働きかけ,5,6.195,同僚
F10000044,F10000008,組織への働きかけ,5,10.887,同僚
F10000021,F10000008,組織への働きかけ,4,10.887,同僚
F10000051,F10000008,組織への働きかけ,5,10.887,同僚
F10000044,F10000008,組織への働きかけ,5,12.524000000000001,同僚
F10000051,F10000008,組織への働きかけ,4,12.524000000000001,同僚
F10000021,F10000008,組織への働きかけ,4,12.524000000000001,同僚
F10000051,F10000008,地球市民,5,6.284,同僚
F10000044,F10000008,地球市民,5,6.284,同僚
F10000021,F10000008,地球市民,5,6.284,同僚
F10000044,F10000008,地球市民,2,8.08,同僚
F10000051,F10000008,地球市民,3,8.08,同僚
F10000021,F10000008,地球市民,3,8.08,同僚
F10000044,F10000008,地球市民,2,12.945,同僚
F10000021,F10000008,地球市民,3,12.945,同僚
F10000051,F10000008,地球市民,3,12.945,同僚
F10000044,F10000008,組織へのコミットメント,4,15.85,同僚
F10000051,F10000008,組織へのコミットメント,3,15.85,同僚
F10000021,F10000008,組織へのコミットメント,4,15.85,同僚
F10000044,F10000008,組織へのコミットメント,5,8.647,同僚
F10000051,F10000008,組織へのコミットメント,5,8.647,同僚
F10000021,F10000008,組織へのコミットメント,4,8.647,同僚
F10000044,F10000008,組織へのコミットメント,5,171.811,同僚
F10000051,F10000008,組織へのコミットメント,5,171.811,同僚
F10000021,F10000008,組織へのコミットメント,4,171.811,同僚
F10000044,F10000008,誠実さ,3,7.191,同僚
F10000051,F10000008,誠実さ,3,7.191,同僚
F10000021,F10000008,誠実さ,3,7.191,同僚
F10000044,F10000008,誠実さ,3,18.077,同僚
F10000021,F10000008,誠実さ,4,18.077,同僚
F10000051,F10000008,誠実さ,5,18.077,同僚
F10000051,F10000008,誠実さ,5,13.681000000000001,同僚
F10000044,F10000008,誠実さ,5,13.681000000000001,同僚
F10000021,F10000008,誠実さ,5,13.681000000000001,同僚
F10000056,F10000025,課題設定,3,15.884,同僚
F10000050,F10000025,課題設定,3,15.884,部下
F10000056,F10000025,課題設定,3,6.651,同僚
F10000050,F10000025,課題設定,3,6.651,部下
F10000050,F10000025,課題設定,3,6.626,部下
F10000056,F10000025,課題設定,3,6.626,同僚
F10000056,F10000025,解決意向,3,5.724,同僚
F10000050,F10000025,解決意向,3,5.724,部下
F10000056,F10000025,解決意向,3,7.466,同僚
F10000050,F10000025,解決意向,3,7.466,部下
F10000050,F10000025,解決意向,3,4.412,部下
F10000056,F10000025,解決意向,3,4.412,同僚
F10000050,F10000025,創造性,3,5.952,部下
F10000056,F10000025,創造性,3,5.952,同僚
F10000056,F10000025,創造性,3,4.769,同僚
F10000050,F10000025,創造性,3,4.769,部下
F10000056,F10000025,創造性,3,4.69,同僚
F10000050,F10000025,創造性,3,4.69,部下
F10000056,F10000025,論理的思考,3,5.681,同僚
F10000050,F10000025,論理的思考,3,5.681,部下
F10000056,F10000025,論理的思考,3,4.757,同僚
F10000050,F10000025,論理的思考,3,4.757,部下
F10000056,F10000025,論理的思考,2,6.731,同僚
F10000050,F10000025,論理的思考,4,6.731,部下
F10000056,F10000025,疑う力,3,4.8580000000000005,同僚
F10000050,F10000025,疑う力,3,4.8580000000000005,部下
F10000050,F10000025,疑う力,3,9.688,部下
F10000056,F10000025,疑う力,2,9.688,同僚
F10000056,F10000025,疑う力,3,5.671,同僚
F10000050,F10000025,疑う力,3,5.671,部下
F10000056,F10000025,個人的実行力,3,4.534,同僚
F10000050,F10000025,個人的実行力,3,4.534,部下
F10000050,F10000025,個人的実行力,4,7.627,部下
F10000056,F10000025,個人的実行力,3,7.627,同僚
F10000056,F10000025,個人的実行力,2,7.043,同僚
F10000050,F10000025,個人的実行力,4,7.043,部下
F10000050,F10000025,内的価値,3,5.111,部下
F10000056,F10000025,内的価値,3,5.111,同僚
F10000056,F10000025,内的価値,3,5.621,同僚
F10000050,F10000025,内的価値,3,5.621,部下
F10000050,F10000025,内的価値,3,5.529,部下
F10000056,F10000025,内的価値,3,5.529,同僚
F10000050,F10000025,ヴィジョン,3,409.19,部下
F10000056,F10000025,ヴィジョン,2,409.19,同僚
F10000056,F10000025,ヴィジョン,3,5.259,同僚
F10000050,F10000025,ヴィジョン,3,5.259,部下
F10000050,F10000025,ヴィジョン,3,5.9830000000000005,部下
F10000056,F10000025,ヴィジョン,2,5.9830000000000005,同僚
F10000050,F10000025,自己効力,4,8.277000000000001,部下
F10000056,F10000025,自己効力,3,8.277000000000001,同僚
F10000050,F10000025,自己効力,3,4.466,部下
F10000056,F10000025,自己効力,3,4.466,同僚
F10000056,F10000025,自己効力,3,12.484,同僚
F10000050,F10000025,自己効力,4,12.484,部下
F10000050,F10000025,成長,3,5.198,部下
F10000056,F10000025,成長,3,5.198,同僚
F10000050,F10000025,成長,3,5.449,部下
F10000056,F10000025,成長,2,5.449,同僚
F10000056,F10000025,成長,3,5.689,同僚
F10000050,F10000025,成長,3,5.689,部下
F10000050,F10000025,興味,3,6.3580000000000005,部下
F10000056,F10000025,興味,3,6.3580000000000005,同僚
F10000056,F10000025,興味,3,4.4110000000000005,同僚
F10000050,F10000025,興味,3,4.4110000000000005,部下
F10000056,F10000025,興味,3,4.838,同僚
F10000050,F10000025,興味,3,4.838,部下
F10000056,F10000025,耐性,3,6.687,同僚
F10000050,F10000025,耐性,4,6.687,部下
F10000056,F10000025,耐性,3,7.626,同僚
F10000050,F10000025,耐性,3,7.626,部下
F10000050,F10000025,耐性,3,4.234,部下
F10000056,F10000025,耐性,3,4.234,同僚
F10000056,F10000025,感情コントロール,3,4.639,同僚
F10000050,F10000025,感情コントロール,3,4.639,部下
F10000050,F10000025,感情コントロール,3,5.287,部下
F10000056,F10000025,感情コントロール,3,5.287,同僚
F10000050,F10000025,感情コントロール,3,6.926,部下
F10000056,F10000025,感情コントロール,3,6.926,同僚
F10000056,F10000025,決断力,3,4.869,同僚
F10000050,F10000025,決断力,3,4.869,部下
F10000050,F10000025,決断力,3,158.367,部下
F10000056,F10000025,決断力,3,158.367,同僚
F10000050,F10000025,決断力,4,6.175,部下
F10000056,F10000025,決断力,3,6.175,同僚
F10000050,F10000025,表現力,3,4.714,部下
F10000056,F10000025,表現力,3,4.714,同僚
F10000050,F10000025,表現力,3,7.3420000000000005,部下
F10000056,F10000025,表現力,3,7.3420000000000005,同僚
F10000050,F10000025,表現力,3,79.297,部下
F10000056,F10000025,表現力,3,79.297,同僚
F10000050,F10000025,共感・傾聴力,3,4.515,部下
F10000056,F10000025,共感・傾聴力,3,4.515,同僚
F10000056,F10000025,共感・傾聴力,3,6.593,同僚
F10000050,F10000025,共感・傾聴力,3,6.593,部下
F10000050,F10000025,共感・傾聴力,3,5.585,部下
F10000056,F10000025,共感・傾聴力,4,5.585,同僚
F10000050,F10000025,外交性,4,6.4990000000000006,部下
F10000056,F10000025,外交性,4,6.4990000000000006,同僚
F10000056,F10000025,外交性,3,5.855,同僚
F10000050,F10000025,外交性,4,5.855,部下
F10000056,F10000025,外交性,4,4.777,同僚
F10000050,F10000025,外交性,4,4.777,部下
F10000056,F10000025,柔軟性,3,4.186,同僚
F10000050,F10000025,柔軟性,3,4.186,部下
F10000050,F10000025,柔軟性,3,4.413,部下
F10000056,F10000025,柔軟性,3,4.413,同僚
F10000056,F10000025,柔軟性,3,9.892,同僚
F10000050,F10000025,柔軟性,4,9.892,部下
F10000050,F10000025,寛容,3,4.82,部下
F10000056,F10000025,寛容,3,4.82,同僚
F10000050,F10000025,寛容,3,4.476,部下
F10000056,F10000025,寛容,3,4.476,同僚
F10000050,F10000025,寛容,3,4.396,部下
F10000056,F10000025,寛容,3,4.396,同僚
F10000056,F10000025,影響力の行使,3,4.563,同僚
F10000050,F10000025,影響力の行使,3,4.563,部下
F10000050,F10000025,影響力の行使,3,4.929,部下
F10000056,F10000025,影響力の行使,3,4.929,同僚
F10000056,F10000025,影響力の行使,3,4.2940000000000005,同僚
F10000050,F10000025,影響力の行使,3,4.2940000000000005,部下
F10000056,F10000025,情熱・宣教力,3,4.55,同僚
F10000050,F10000025,情熱・宣教力,3,4.55,部下
F10000050,F10000025,情熱・宣教力,3,5.8580000000000005,部下
F10000056,F10000025,情熱・宣教力,2,5.8580000000000005,同僚
F10000056,F10000025,情熱・宣教力,3,4.785,同僚
F10000050,F10000025,情熱・宣教力,3,4.785,部下
F10000056,F10000025,組織への働きかけ,3,4.728,同僚
F10000050,F10000025,組織への働きかけ,3,4.728,部下
F10000050,F10000025,組織への働きかけ,3,4.402,部下
F10000056,F10000025,組織への働きかけ,3,4.402,同僚
F10000056,F10000025,組織への働きかけ,3,5.522,同僚
F10000050,F10000025,組織への働きかけ,3,5.522,部下
F10000050,F10000025,地球市民,3,4.1690000000000005,部下
F10000056,F10000025,地球市民,3,4.1690000000000005,同僚
F10000056,F10000025,地球市民,2,5.1370000000000005,同僚
F10000050,F10000025,地球市民,2,5.1370000000000005,部下
F10000056,F10000025,地球市民,3,5.14,同僚
F10000050,F10000025,地球市民,3,5.14,部下
F10000050,F10000025,組織へのコミットメント,3,6.28,部下
F10000056,F10000025,組織へのコミットメント,4,6.28,同僚
F10000056,F10000025,組織へのコミットメント,4,5.396,同僚
F10000050,F10000025,組織へのコミットメント,4,5.396,部下
F10000056,F10000025,組織へのコミットメント,3,4.309,同僚
F10000050,F10000025,組織へのコミットメント,3,4.309,部下
F10000056,F10000025,誠実さ,3,5.687,同僚
F10000050,F10000025,誠実さ,3,5.687,部下
F10000056,F10000025,誠実さ,3,4.445,同僚
F10000050,F10000025,誠実さ,3,4.445,部下
F10000050,F10000025,誠実さ,3,5.816,部下
F10000056,F10000025,誠実さ,3,5.816,同僚
F10000048,F10000052,課題設定,5,29.634,同僚
F10000032,F10000052,課題設定,2,29.634,同僚
F10000032,F10000052,課題設定,3,38.492,同僚
F10000048,F10000052,課題設定,4,38.492,同僚
F10000048,F10000052,課題設定,3,10.459,同僚
F10000032,F10000052,課題設定,2,10.459,同僚
F10000032,F10000052,解決意向,2,18.29,同僚
F10000048,F10000052,解決意向,3,18.29,同僚
F10000048,F10000052,解決意向,3,17.475,同僚
F10000032,F10000052,解決意向,2,17.475,同僚
F10000032,F10000052,解決意向,2,71.153,同僚
F10000048,F10000052,解決意向,3,71.153,同僚
F10000032,F10000052,創造性,3,18.126,同僚
F10000048,F10000052,創造性,5,18.126,同僚
F10000048,F10000052,創造性,3,47.245,同僚
F10000032,F10000052,創造性,3,47.245,同僚
F10000048,F10000052,創造性,4,7.825,同僚
F10000032,F10000052,創造性,4,7.825,同僚
F10000048,F10000052,論理的思考,3,11.306000000000001,同僚
F10000032,F10000052,論理的思考,1,11.306000000000001,同僚
F10000032,F10000052,論理的思考,1,16.657,同僚
F10000048,F10000052,論理的思考,3,16.657,同僚
F10000048,F10000052,論理的思考,3,22.123,同僚
F10000032,F10000052,論理的思考,1,22.123,同僚
F10000048,F10000052,疑う力,4,13.892,同僚
F10000032,F10000052,疑う力,2,13.892,同僚
F10000032,F10000052,疑う力,2,17.862000000000002,同僚
F10000048,F10000052,疑う力,4,17.862000000000002,同僚
F10000032,F10000052,疑う力,2,9.863,同僚
F10000048,F10000052,疑う力,3,9.863,同僚
F10000048,F10000052,個人的実行力,4,18.809,同僚
F10000032,F10000052,個人的実行力,2,18.809,同僚
F10000032,F10000052,個人的実行力,3,12.221,同僚
F10000048,F10000052,個人的実行力,4,12.221,同僚
F10000032,F10000052,個人的実行力,3,9.224,同僚
F10000048,F10000052,個人的実行力,5,9.224,同僚
F10000048,F10000052,内的価値,4,14.254,同僚
F10000032,F10000052,内的価値,3,14.254,同僚
F10000032,F10000052,内的価値,3,26.703,同僚
F10000048,F10000052,内的価値,3,26.703,同僚
F10000048,F10000052,内的価値,3,14.345,同僚
F10000032,F10000052,内的価値,3,14.345,同僚
F10000032,F10000052,ヴィジョン,2,11.271,同僚
F10000048,F10000052,ヴィジョン,2,11.271,同僚
F10000032,F10000052,ヴィジョン,3,13.726,同僚
F10000048,F10000052,ヴィジョン,3,13.726,同僚
F10000032,F10000052,ヴィジョン,2,6.473,同僚
F10000048,F10000052,ヴィジョン,2,6.473,同僚
F10000048,F10000052,自己効力,4,7.5360000000000005,同僚
F10000032,F10000052,自己効力,2,7.5360000000000005,同僚
F10000032,F10000052,自己効力,3,17.891000000000002,同僚
F10000048,F10000052,自己効力,4,17.891000000000002,同僚
F10000032,F10000052,自己効力,3,15.457,同僚
F10000048,F10000052,自己効力,4,15.457,同僚
F10000048,F10000052,成長,4,9.043000000000001,同僚
F10000032,F10000052,成長,2,9.043000000000001,同僚
F10000032,F10000052,成長,3,7.859,同僚
F10000048,F10000052,成長,5,7.859,同僚
F10000032,F10000052,成長,4,13.393,同僚
F10000048,F10000052,成長,4,13.393,同僚
F10000048,F10000052,興味,3,27.099,同僚
F10000032,F10000052,興味,3,27.099,同僚
F10000048,F10000052,興味,3,16.188,同僚
F10000032,F10000052,興味,3,16.188,同僚
F10000048,F10000052,興味,4,11.322000000000001,同僚
F10000032,F10000052,興味,3,11.322000000000001,同僚
F10000032,F10000052,耐性,3,11.755,同僚
F10000048,F10000052,耐性,5,11.755,同僚
F10000048,F10000052,耐性,5,14.157,同僚
F10000032,F10000052,耐性,3,14.157,同僚
F10000032,F10000052,耐性,4,11.738,同僚
F10000048,F10000052,耐性,4,11.738,同僚
F10000032,F10000052,感情コントロール,4,6.635,同僚
F10000048,F10000052,感情コントロール,4,6.635,同僚
F10000032,F10000052,感情コントロール,3,10.665000000000001,同僚
F10000048,F10000052,感情コントロール,4,10.665000000000001,同僚
F10000032,F10000052,感情コントロール,1,15.174,同僚
F10000048,F10000052,感情コントロール,3,15.174,同僚
F10000048,F10000052,決断力,3,9.25,同僚
F10000032,F10000052,決断力,3,9.25,同僚
F10000032,F10000052,決断力,3,45.742000000000004,同僚
F10000048,F10000052,決断力,5,45.742000000000004,同僚
F10000048,F10000052,決断力,4,14.656,同僚
F10000032,F10000052,決断力,2,14.656,同僚
F10000032,F10000052,表現力,3,14.664,同僚
F10000048,F10000052,表現力,4,14.664,同僚
F10000048,F10000052,表現力,4,11.162,同僚
F10000032,F10000052,表現力,2,11.162,同僚
F10000048,F10000052,表現力,3,20.624,同僚
F10000032,F10000052,表現力,2,20.624,同僚
F10000032,F10000052,共感・傾聴力,3,7.793,同僚
F10000048,F10000052,共感・傾聴力,3,7.793,同僚
F10000048,F10000052,共感・傾聴力,4,11.038,同僚
F10000032,F10000052,共感・傾聴力,3,11.038,同僚
F10000048,F10000052,共感・傾聴力,4,8.201,同僚
F10000032,F10000052,共感・傾聴力,3,8.201,同僚
F10000048,F10000052,外交性,5,30.942,同僚
F10000032,F10000052,外交性,5,30.942,同僚
F10000032,F10000052,外交性,5,9.82,同僚
F10000048,F10000052,外交性,5,9.82,同僚
F10000048,F10000052,外交性,5,6.886,同僚
F10000032,F10000052,外交性,5,6.886,同僚
F10000032,F10000052,柔軟性,3,5.415,同僚
F10000048,F10000052,柔軟性,4,5.415,同僚
F10000048,F10000052,柔軟性,4,17.389,同僚
F10000032,F10000052,柔軟性,3,17.389,同僚
F10000048,F10000052,柔軟性,5,23.439,同僚
F10000032,F10000052,柔軟性,3,23.439,同僚
F10000048,F10000052,寛容,4,11.079,同僚
F10000032,F10000052,寛容,2,11.079,同僚
F10000032,F10000052,寛容,3,7.9190000000000005,同僚
F10000048,F10000052,寛容,3,7.9190000000000005,同僚
F10000048,F10000052,寛容,3,46.852000000000004,同僚
F10000032,F10000052,寛容,3,46.852000000000004,同僚
F10000032,F10000052,影響力の行使,3,9.352,同僚
F10000048,F10000052,影響力の行使,4,9.352,同僚
F10000048,F10000052,影響力の行使,4,8.101,同僚
F10000032,F10000052,影響力の行使,3,8.101,同僚
F10000048,F10000052,影響力の行使,5,5.594,同僚
F10000032,F10000052,影響力の行使,3,5.594,同僚
F10000032,F10000052,情熱・宣教力,2,11.998000000000001,同僚
F10000048,F10000052,情熱・宣教力,3,11.998000000000001,同僚
F10000032,F10000052,情熱・宣教力,2,8.879,同僚
F10000048,F10000052,情熱・宣教力,3,8.879,同僚
F10000048,F10000052,情熱・宣教力,5,8.398,同僚
F10000032,F10000052,情熱・宣教力,3,8.398,同僚
F10000032,F10000052,組織への働きかけ,2,23.387,同僚
F10000048,F10000052,組織への働きかけ,5,23.387,同僚
F10000048,F10000052,組織への働きかけ,4,10.876,同僚
F10000032,F10000052,組織への働きかけ,2,10.876,同僚
F10000048,F10000052,組織への働きかけ,5,5.735,同僚
F10000032,F10000052,組織への働きかけ,5,5.735,同僚
F10000048,F10000052,地球市民,3,10.276,同僚
F10000032,F10000052,地球市民,3,10.276,同僚
F10000032,F10000052,地球市民,3,8.814,同僚
F10000048,F10000052,地球市民,3,8.814,同僚
F10000048,F10000052,地球市民,3,3.735,同僚
F10000032,F10000052,地球市民,3,3.735,同僚
F10000048,F10000052,組織へのコミットメント,3,6.969,同僚
F10000032,F10000052,組織へのコミットメント,3,6.969,同僚
F10000048,F10000052,組織へのコミットメント,4,14.812000000000001,同僚
F10000032,F10000052,組織へのコミットメント,4,14.812000000000001,同僚
F10000048,F10000052,組織へのコミットメント,4,12.163,同僚
F10000032,F10000052,組織へのコミットメント,3,12.163,同僚
F10000032,F10000052,誠実さ,3,6.819,同僚
F10000048,F10000052,誠実さ,3,6.819,同僚
F10000048,F10000052,誠実さ,3,25.823,同僚
F10000032,F10000052,誠実さ,3,25.823,同僚
F10000048,F10000052,誠実さ,4,12.101,同僚
F10000032,F10000052,誠実さ,3,12.101,同僚
F10000048,F10000032,課題設定,4,63.657000000000004,同僚
F10000038,F10000032,課題設定,4,63.657000000000004,同僚
F10000052,F10000032,課題設定,4,63.657000000000004,同僚
F10000048,F10000032,課題設定,5,17.990000000000002,同僚
F10000038,F10000032,課題設定,3,17.990000000000002,同僚
F10000052,F10000032,課題設定,3,17.990000000000002,同僚
F10000025,F10000001,耐性,4,13.484,同僚
F10000056,F10000001,耐性,3,13.484,上司
F10000050,F10000001,耐性,3,13.484,同僚
F10000046,F10000001,耐性,4,13.484,同僚
F10000046,F10000001,耐性,5,11.088000000000001,同僚
F10000056,F10000001,耐性,3,11.088000000000001,上司
F10000025,F10000001,耐性,4,11.088000000000001,同僚
F10000050,F10000001,耐性,3,11.088000000000001,同僚
F10000046,F10000001,耐性,4,12.478,同僚
F10000056,F10000001,耐性,2,12.478,上司
F10000050,F10000001,耐性,4,12.478,同僚
F10000025,F10000001,耐性,4,12.478,同僚
F10000025,F10000001,感情コントロール,4,10.842,同僚
F10000046,F10000001,感情コントロール,5,10.842,同僚
F10000050,F10000001,感情コントロール,5,10.842,同僚
F10000056,F10000001,感情コントロール,4,10.842,上司
F10000050,F10000001,感情コントロール,3,12.44,同僚
F10000056,F10000001,感情コントロール,2,12.44,上司
F10000025,F10000001,感情コントロール,4,12.44,同僚
F10000046,F10000001,感情コントロール,4,12.44,同僚
F10000050,F10000001,感情コントロール,3,10.472,同僚
F10000056,F10000001,感情コントロール,3,10.472,上司
F10000046,F10000001,感情コントロール,4,10.472,同僚
F10000025,F10000001,感情コントロール,3,10.472,同僚
F10000056,F10000001,決断力,3,13.757,上司
F10000050,F10000001,決断力,2,13.757,同僚
F10000046,F10000001,決断力,4,13.757,同僚
F10000025,F10000001,決断力,3,13.757,同僚
F10000025,F10000001,決断力,4,12.939,同僚
F10000050,F10000001,決断力,4,12.939,同僚
F10000046,F10000001,決断力,4,12.939,同僚
F10000056,F10000001,決断力,2,12.939,上司
F10000025,F10000001,決断力,3,9.534,同僚
F10000056,F10000001,決断力,3,9.534,上司
F10000050,F10000001,決断力,3,9.534,同僚
F10000046,F10000001,決断力,3,9.534,同僚
F10000050,F10000001,表現力,2,12.802,同僚
F10000046,F10000001,表現力,4,12.802,同僚
F10000056,F10000001,表現力,2,12.802,上司
F10000025,F10000001,表現力,3,12.802,同僚
F10000046,F10000001,表現力,4,13.664,同僚
F10000050,F10000001,表現力,1,13.664,同僚
F10000056,F10000001,表現力,2,13.664,上司
F10000025,F10000001,表現力,3,13.664,同僚
F10000056,F10000001,表現力,3,14.019,上司
F10000025,F10000001,表現力,3,14.019,同僚
F10000050,F10000001,表現力,1,14.019,同僚
F10000046,F10000001,表現力,4,14.019,同僚
F10000050,F10000001,共感・傾聴力,2,11.585,同僚
F10000056,F10000001,共感・傾聴力,3,11.585,上司
F10000025,F10000001,共感・傾聴力,2,11.585,同僚
F10000046,F10000001,共感・傾聴力,4,11.585,同僚
F10000050,F10000001,共感・傾聴力,1,8.929,同僚
F10000025,F10000001,共感・傾聴力,3,8.929,同僚
F10000056,F10000001,共感・傾聴力,3,8.929,上司
F10000046,F10000001,共感・傾聴力,3,8.929,同僚
F10000025,F10000001,共感・傾聴力,3,13.305,同僚
F10000046,F10000001,共感・傾聴力,3,13.305,同僚
F10000056,F10000001,共感・傾聴力,3,13.305,上司
F10000050,F10000001,共感・傾聴力,2,13.305,同僚
F10000050,F10000001,外交性,3,12.604000000000001,同僚
F10000046,F10000001,外交性,4,12.604000000000001,同僚
F10000025,F10000001,外交性,2,12.604000000000001,同僚
F10000056,F10000001,外交性,4,12.604000000000001,上司
F10000056,F10000001,外交性,4,9.932,上司
F10000046,F10000001,外交性,5,9.932,同僚
F10000025,F10000001,外交性,2,9.932,同僚
F10000050,F10000001,外交性,3,9.932,同僚
F10000025,F10000001,外交性,2,9.169,同僚
F10000050,F10000001,外交性,3,9.169,同僚
F10000046,F10000001,外交性,3,9.169,同僚
F10000056,F10000001,外交性,3,9.169,上司
F10000050,F10000001,柔軟性,2,9.987,同僚
F10000046,F10000001,柔軟性,3,9.987,同僚
F10000025,F10000001,柔軟性,3,9.987,同僚
F10000056,F10000001,柔軟性,2,9.987,上司
F10000025,F10000001,柔軟性,3,9.197000000000001,同僚
F10000050,F10000001,柔軟性,1,9.197000000000001,同僚
F10000056,F10000001,柔軟性,2,9.197000000000001,上司
F10000046,F10000001,柔軟性,3,9.197000000000001,同僚
F10000046,F10000001,柔軟性,4,10.152000000000001,同僚
F10000025,F10000001,柔軟性,4,10.152000000000001,同僚
F10000056,F10000001,柔軟性,3,10.152000000000001,上司
F10000050,F10000001,柔軟性,3,10.152000000000001,同僚
F10000046,F10000001,寛容,4,16.919,同僚
F10000056,F10000001,寛容,3,16.919,上司
F10000050,F10000001,寛容,2,16.919,同僚
F10000025,F10000001,寛容,3,16.919,同僚
F10000050,F10000001,寛容,1,13.169,同僚
F10000056,F10000001,寛容,2,13.169,上司
F10000046,F10000001,寛容,4,13.169,同僚
F10000025,F10000001,寛容,3,13.169,同僚
F10000046,F10000001,寛容,4,10.032,同僚
F10000025,F10000001,寛容,4,10.032,同僚
F10000050,F10000001,寛容,4,10.032,同僚
F10000056,F10000001,寛容,4,10.032,上司
F10000050,F10000001,影響力の行使,1,11.870000000000001,同僚
F10000025,F10000001,影響力の行使,2,11.870000000000001,同僚
F10000046,F10000001,影響力の行使,4,11.870000000000001,同僚
F10000056,F10000001,影響力の行使,3,11.870000000000001,上司
F10000046,F10000001,影響力の行使,5,20.78,同僚
F10000056,F10000001,影響力の行使,4,20.78,上司
F10000050,F10000001,影響力の行使,3,20.78,同僚
F10000025,F10000001,影響力の行使,4,20.78,同僚
F10000046,F10000001,影響力の行使,5,11.014,同僚
F10000056,F10000001,影響力の行使,3,11.014,上司
F10000050,F10000001,影響力の行使,2,11.014,同僚
F10000025,F10000001,影響力の行使,2,11.014,同僚
F10000056,F10000001,情熱・宣教力,3,23.737000000000002,上司
F10000025,F10000001,情熱・宣教力,4,23.737000000000002,同僚
F10000050,F10000001,情熱・宣教力,3,23.737000000000002,同僚
F10000046,F10000001,情熱・宣教力,4,23.737000000000002,同僚
F10000050,F10000001,情熱・宣教力,2,13.76,同僚
F10000046,F10000001,情熱・宣教力,5,13.76,同僚
F10000025,F10000001,情熱・宣教力,4,13.76,同僚
F10000056,F10000001,情熱・宣教力,2,13.76,上司
F10000046,F10000001,情熱・宣教力,4,21.1,同僚
F10000056,F10000001,情熱・宣教力,2,21.1,上司
F10000050,F10000001,情熱・宣教力,1,21.1,同僚
F10000025,F10000001,情熱・宣教力,3,21.1,同僚
F10000056,F10000001,組織への働きかけ,3,11.106,上司
F10000050,F10000001,組織への働きかけ,1,11.106,同僚
F10000046,F10000001,組織への働きかけ,4,11.106,同僚
F10000025,F10000001,組織への働きかけ,3,11.106,同僚
F10000056,F10000001,組織への働きかけ,3,18.969,上司
F10000046,F10000001,組織への働きかけ,4,18.969,同僚
F10000025,F10000001,組織への働きかけ,4,18.969,同僚
F10000050,F10000001,組織への働きかけ,3,18.969,同僚
F10000056,F10000001,組織への働きかけ,3,10.951,上司
F10000050,F10000001,組織への働きかけ,4,10.951,同僚
F10000046,F10000001,組織への働きかけ,4,10.951,同僚
F10000025,F10000001,組織への働きかけ,3,10.951,同僚
F10000046,F10000001,地球市民,5,8.908,同僚
F10000056,F10000001,地球市民,4,8.908,上司
F10000050,F10000001,地球市民,3,8.908,同僚
F10000025,F10000001,地球市民,4,8.908,同僚
F10000046,F10000001,地球市民,4,10.38,同僚
F10000050,F10000001,地球市民,3,10.38,同僚
F10000056,F10000001,地球市民,2,10.38,上司
F10000025,F10000001,地球市民,4,10.38,同僚
F10000056,F10000001,地球市民,1,8.855,上司
F10000046,F10000001,地球市民,4,8.855,同僚
F10000025,F10000001,地球市民,3,8.855,同僚
F10000050,F10000001,地球市民,3,8.855,同僚
F10000056,F10000001,組織へのコミットメント,3,13.378,上司
F10000025,F10000001,組織へのコミットメント,3,13.378,同僚
F10000046,F10000001,組織へのコミットメント,4,13.378,同僚
F10000050,F10000001,組織へのコミットメント,4,13.378,同僚
F10000046,F10000001,組織へのコミットメント,5,9.109,同僚
F10000056,F10000001,組織へのコミットメント,2,9.109,上司
F10000050,F10000001,組織へのコミットメント,4,9.109,同僚
F10000025,F10000001,組織へのコミットメント,4,9.109,同僚
F10000046,F10000001,組織へのコミットメント,4,8.223,同僚
F10000050,F10000001,組織へのコミットメント,4,8.223,同僚
F10000056,F10000001,組織へのコミットメント,2,8.223,上司
F10000025,F10000001,組織へのコミットメント,4,8.223,同僚
F10000050,F10000001,誠実さ,3,15.450000000000001,同僚
F10000046,F10000001,誠実さ,4,15.450000000000001,同僚
F10000056,F10000001,誠実さ,5,15.450000000000001,上司
F10000025,F10000001,誠実さ,2,15.450000000000001,同僚
F10000056,F10000001,誠実さ,3,8.393,上司
F10000046,F10000001,誠実さ,4,8.393,同僚
F10000050,F10000001,誠実さ,3,8.393,同僚
F10000025,F10000001,誠実さ,3,8.393,同僚
